date,cases,deaths,recovered,country
2021-01-01,8460,94,6598,Rwanda
2021-01-02,8567,98,6685,Rwanda
2021-01-03,8676,101,6752,Rwanda
2021-01-04,8848,105,6816,Rwanda
2021-01-05,8955,110,6878,Rwanda
2021-01-06,9058,112,6940,Rwanda
2021-01-07,9225,113,6940,Rwanda
2021-01-08,9368,115,6940,Rwanda
2021-01-09,9461,118,6956,Rwanda
2021-01-10,9630,120,6974,Rwanda
2021-01-11,9784,124,6974,Rwanda
2021-01-12,9950,125,6974,Rwanda
2021-01-13,10122,128,6974,Rwanda
2021-01-14,10316,133,6974,Rwanda
2021-01-15,10573,138,7028,Rwanda
2021-01-16,10850,140,7193,Rwanda
2021-01-17,11032,142,7363,Rwanda
2021-01-18,11259,146,7412,Rwanda
2021-01-19,11548,148,7580,Rwanda
2021-01-20,11860,153,7812,Rwanda
2021-01-21,12170,162,7973,Rwanda
2021-01-22,12443,165,8184,Rwanda
2021-01-23,12647,172,8319,Rwanda
2021-01-24,12975,174,8420,Rwanda
2021-01-25,13311,177,8681,Rwanda
2021-01-26,13885,181,8861,Rwanda
2021-01-27,14166,183,9042,Rwanda
2021-01-28,14529,186,9234,Rwanda
2021-01-29,14784,188,9519,Rwanda
2021-01-30,15118,193,9804,Rwanda
2021-01-31,15304,196,10087,Rwanda
2021-02-01,15459,198,10272,Rwanda
2021-02-02,15688,205,10745,Rwanda
2021-02-03,15834,208,10963,Rwanda
2021-02-04,15988,210,11352,Rwanda
2021-02-05,16186,213,11617,Rwanda
2021-02-06,16337,217,12047,Rwanda
2021-02-07,16451,220,12342,Rwanda
2021-02-08,16621,223,12629,Rwanda
2021-02-09,16811,226,12988,Rwanda
2021-02-10,16941,229,13389,Rwanda
2021-02-11,17068,231,13678,Rwanda
2021-02-12,17200,236,13937,Rwanda
2021-02-13,17267,236,14477,Rwanda
2021-02-14,17343,239,14792,Rwanda
2021-02-15,17484,239,15125,Rwanda
2021-02-16,17594,240,15475,Rwanda
2021-02-17,17716,243,15918,Rwanda
2021-02-18,17835,243,16163,Rwanda
2021-02-19,17929,245,16387,Rwanda
2021-02-20,17988,247,16597,Rwanda
2021-02-21,18053,249,16803,Rwanda
2021-02-22,18199,252,16992,Rwanda
2021-02-23,18325,253,17251,Rwanda
2021-02-24,18443,254,17264,Rwanda
2021-02-25,18553,258,17279,Rwanda
2021-02-26,18689,258,17302,Rwanda
2021-02-27,18790,261,17307,Rwanda
2021-02-28,18850,261,17313,Rwanda
2021-03-01,18986,264,17322,Rwanda
2021-03-02,19111,265,17472,Rwanda
2021-03-03,19198,265,17569,Rwanda
2021-03-04,19334,266,17682,Rwanda
2021-03-05,19426,267,17751,Rwanda
2021-03-06,19509,267,17810,Rwanda
2021-03-07,19551,268,17840,Rwanda
2021-03-08,19659,268,17911,Rwanda
2021-03-09,19779,270,18033,Rwanda
2021-03-10,19846,271,18118,Rwanda
2021-03-11,19945,273,18236,Rwanda
2021-03-12,20057,275,18361,Rwanda
2021-03-13,20143,276,18500,Rwanda
2021-03-14,20186,280,18566,Rwanda
2021-03-15,20302,282,18635,Rwanda
2021-03-16,20412,282,18804,Rwanda
2021-03-17,20480,283,18906,Rwanda
2021-03-18,20551,284,19007,Rwanda
2021-03-19,20681,287,19143,Rwanda
2021-03-20,20761,287,19163,Rwanda
2021-03-21,20828,290,19180,Rwanda
2021-03-22,20896,292,19214,Rwanda
2021-03-23,20975,295,19310,Rwanda
2021-03-24,21106,297,19441,Rwanda
2021-03-25,21210,298,19540,Rwanda
2021-03-26,21309,300,19657,Rwanda
2021-03-27,21370,301,19741,Rwanda
2021-03-28,21419,301,19785,Rwanda
2021-03-29,21490,305,19860,Rwanda
2021-03-30,21645,306,20001,Rwanda
2021-03-31,21783,307,20182,Rwanda
2021-04-01,21918,308,20308,Rwanda
2021-04-02,22167,310,20398,Rwanda
2021-04-03,22243,311,20472,Rwanda
2021-04-04,22482,311,20519,Rwanda
2021-04-05,22684,311,20594,Rwanda
2021-04-06,22862,314,20705,Rwanda
2021-04-07,23041,314,20835,Rwanda
2021-04-08,23152,314,20870,Rwanda
2021-04-09,23260,314,20991,Rwanda
2021-04-10,23343,314,21072,Rwanda
2021-04-11,23426,315,21243,Rwanda
2021-04-12,23535,316,21272,Rwanda
2021-04-13,23603,316,21395,Rwanda
2021-04-14,23672,317,21594,Rwanda
2021-04-15,23744,321,21805,Rwanda
2021-04-16,23812,322,22015,Rwanda
2021-04-17,23866,322,22082,Rwanda
2021-04-18,23888,325,22241,Rwanda
2021-04-19,23934,326,22408,Rwanda
2021-04-20,24005,327,22560,Rwanda
2021-04-21,24112,327,22579,Rwanda
2021-04-22,24262,328,22649,Rwanda
2021-04-23,24459,328,22696,Rwanda
2021-04-24,24535,328,22866,Rwanda
2021-04-25,24593,330,22941,Rwanda
2021-04-26,24677,330,23005,Rwanda
2021-04-27,24814,331,23089,Rwanda
2021-04-28,24888,332,23175,Rwanda
2021-04-29,24995,333,23206,Rwanda
2021-04-30,25116,335,23234,Rwanda
2021-05-01,25225,335,23345,Rwanda
2021-05-02,25253,337,23442,Rwanda
2021-05-03,25311,337,23513,Rwanda
2021-05-04,25351,337,23523,Rwanda
2021-05-05,25421,338,23710,Rwanda
2021-05-06,25486,338,23876,Rwanda
2021-05-07,25539,338,24050,Rwanda
2021-05-08,25586,338,24119,Rwanda
2021-05-09,25652,338,24153,Rwanda
2021-05-10,25714,338,24155,Rwanda
2021-05-11,25773,340,24333,Rwanda
2021-05-12,25846,340,24411,Rwanda
2021-05-13,25934,342,24486,Rwanda
2021-05-14,26033,343,24592,Rwanda
2021-05-15,26099,343,24694,Rwanda
2021-05-16,26141,344,24764,Rwanda
2021-05-17,26215,345,24764,Rwanda
2021-05-18,26344,346,24808,Rwanda
2021-05-19,26424,348,24808,Rwanda
2021-05-20,26529,349,24884,Rwanda
2021-05-21,26601,349,24967,Rwanda
2021-05-22,26658,349,24967,Rwanda
2021-05-23,26688,349,25097,Rwanda
2021-05-24,26730,349,25144,Rwanda
2021-05-25,26780,349,25283,Rwanda
2021-05-26,26817,350,25369,Rwanda
2021-05-27,26843,351,25453,Rwanda
2021-05-28,26878,352,25542,Rwanda
2021-05-29,26892,352,25602,Rwanda
2021-05-30,26918,352,25609,Rwanda
2021-05-31,26963,353,25683,Rwanda
2021-06-01,27023,357,25850,Rwanda
2021-06-02,27064,358,25948,Rwanda
2021-06-03,27119,358,26028,Rwanda
2021-06-04,27162,359,26129,Rwanda
2021-06-05,27211,359,26171,Rwanda
2021-06-06,27245,360,26225,Rwanda
2021-06-07,27307,360,26254,Rwanda
2021-06-08,27434,364,26277,Rwanda
2021-06-09,27548,365,26341,Rwanda
2021-06-10,27660,366,26341,Rwanda
2021-06-11,27862,368,26341,Rwanda
2021-06-12,28146,370,26341,Rwanda
2021-06-13,28373,370,26341,Rwanda
2021-06-14,28614,372,26383,Rwanda
2021-06-15,28912,372,26383,Rwanda
2021-06-16,29175,376,26383,Rwanda
2021-06-17,29597,377,26392,Rwanda
2021-06-18,30048,378,26393,Rwanda
2021-06-19,30517,379,26578,Rwanda
2021-06-20,30813,382,26704,Rwanda
2021-06-21,31435,388,26704,Rwanda
2021-06-22,32296,392,26712,Rwanda
2021-06-23,33260,397,26734,Rwanda
2021-06-24,34143,402,26865,Rwanda
2021-06-25,35018,404,26977,Rwanda
2021-06-26,35886,411,26977,Rwanda
2021-06-27,36627,420,27090,Rwanda
2021-06-28,37384,427,27272,Rwanda
2021-06-29,38198,431,27272,Rwanda
2021-06-30,39047,438,27272,Rwanda
2021-07-01,39914,448,27272,Rwanda
2021-07-02,40798,453,27272,Rwanda
2021-07-03,41696,465,27606,Rwanda
2021-07-04,42585,470,27606,Rwanda
2021-07-05,43396,479,27837,Rwanda
2021-07-06,44279,491,28391,Rwanda
2021-07-07,45039,507,29207,Rwanda
2021-07-08,45950,521,30191,Rwanda
2021-07-09,46837,534,31137,Rwanda
2021-07-10,47667,551,32006,Rwanda
2021-07-11,48244,560,32523,Rwanda
2021-07-12,49016,582,33356,Rwanda
2021-07-13,49808,598,34567,Rwanda
2021-07-14,50742,607,35582,Rwanda
2021-07-15,51625,616,36478,Rwanda
2021-07-16,52552,626,37210,Rwanda
2021-07-17,54549,638,38186,Rwanda
2021-07-18,57322,649,40041,Rwanda
2021-07-19,58235,666,41046,Rwanda
2021-07-20,59141,677,41951,Rwanda
2021-07-21,60066,693,43055,Rwanda
2021-07-22,61375,704,43924,Rwanda
2021-07-23,62328,718,44739,Rwanda
2021-07-24,62328,727,44739,Rwanda
2021-07-25,62946,742,44739,Rwanda
2021-07-26,66018,757,44754,Rwanda
2021-07-27,66987,771,44769,Rwanda
2021-07-28,67902,776,44791,Rwanda
2021-07-29,68867,787,44814,Rwanda
2021-07-30,69838,798,44823,Rwanda
2021-07-31,70698,808,44837,Rwanda
2021-08-01,71346,821,44856,Rwanda
2021-08-02,72066,831,44875,Rwanda
2021-08-03,72841,844,44887,Rwanda
2021-08-04,73610,850,44911,Rwanda
2021-08-05,74364,860,0,Rwanda
2021-08-06,74993,874,0,Rwanda
2021-08-07,75643,881,0,Rwanda
2021-08-08,76091,890,0,Rwanda
2021-08-09,76635,898,0,Rwanda
2021-08-10,77235,911,0,Rwanda
2021-08-11,77854,920,0,Rwanda
2021-08-12,78303,930,0,Rwanda
2021-08-13,78818,938,0,Rwanda
2021-08-14,79284,949,0,Rwanda
2021-08-15,79702,959,0,Rwanda
2021-08-16,80137,969,0,Rwanda
2021-08-17,80694,977,0,Rwanda
2021-08-18,81339,980,0,Rwanda
2021-08-19,81835,996,0,Rwanda
2021-08-20,82215,1005,0,Rwanda
2021-08-21,82630,1010,0,Rwanda
2021-08-22,83023,1021,0,Rwanda
2021-08-23,83519,1027,0,Rwanda
2021-08-24,84127,1038,0,Rwanda
2021-08-25,84631,1048,0,Rwanda
2021-08-26,85201,1056,0,Rwanda
2021-08-27,85723,1065,0,Rwanda
2021-08-28,86242,1074,0,Rwanda
2021-08-29,86613,1079,0,Rwanda
2021-08-30,87131,1083,0,Rwanda
2021-08-31,87627,1089,0,Rwanda
2021-09-01,88197,1097,0,Rwanda
2021-09-02,88682,1105,0,Rwanda
2021-09-03,89172,1112,0,Rwanda
2021-09-04,89524,1117,0,Rwanda
2021-09-05,89768,1124,0,Rwanda
2021-09-06,90145,1134,0,Rwanda
2021-09-07,90598,1141,0,Rwanda
2021-09-08,91081,1147,0,Rwanda
2021-09-09,91555,1153,0,Rwanda
2021-09-10,92025,1158,0,Rwanda
2021-09-11,92025,1158,0,Rwanda
2021-09-12,92620,1172,0,Rwanda
2021-09-13,93079,1175,0,Rwanda
2021-09-14,93567,1180,0,Rwanda
2021-09-15,94055,1184,0,Rwanda
2021-09-16,94478,1193,0,Rwanda
2021-09-17,94893,1199,0,Rwanda
2021-09-18,95117,1206,0,Rwanda
2021-09-19,95257,1210,0,Rwanda
2021-09-20,95503,1215,0,Rwanda
2021-09-21,95767,1221,0,Rwanda
2021-09-22,96023,1226,0,Rwanda
2021-09-23,96337,1233,0,Rwanda
2021-09-24,96570,1242,0,Rwanda
2021-09-25,96727,1248,0,Rwanda
2021-09-26,96839,1252,0,Rwanda
2021-09-27,96982,1258,0,Rwanda
2021-09-28,97190,1259,0,Rwanda
2021-09-29,97358,1264,0,Rwanda
2021-09-30,97517,1273,0,Rwanda
2021-10-01,97695,1276,0,Rwanda
2021-10-02,97781,1281,0,Rwanda
2021-10-03,97870,1283,0,Rwanda
2021-10-04,97951,1288,0,Rwanda
2021-10-05,98077,1290,0,Rwanda
2021-10-06,98209,1296,0,Rwanda
2021-10-07,98345,1297,0,Rwanda
2021-10-08,98485,1300,0,Rwanda
2021-10-09,98599,1304,0,Rwanda
2021-10-10,98697,1308,0,Rwanda
2021-10-11,98745,1308,0,Rwanda
2021-10-12,98840,1311,0,Rwanda
2021-10-13,98926,1312,0,Rwanda
2021-10-14,98987,1313,0,Rwanda
2021-10-15,99067,1313,0,Rwanda
2021-10-16,99128,1313,0,Rwanda
2021-10-17,99145,1313,0,Rwanda
2021-10-18,99181,1313,0,Rwanda
2021-10-19,99213,1314,0,Rwanda
2021-10-20,99252,1314,0,Rwanda
2021-10-21,99288,1316,0,Rwanda
2021-10-22,99325,1318,0,Rwanda
2021-10-23,99354,1320,0,Rwanda
2021-10-24,99374,1320,0,Rwanda
2021-10-25,99431,1320,0,Rwanda
2021-10-26,99474,1321,0,Rwanda
2021-10-27,99514,1322,0,Rwanda
2021-10-28,99565,1327,0,Rwanda
2021-10-29,99628,1328,0,Rwanda
2021-10-30,99681,1328,0,Rwanda
2021-10-31,99698,1331,0,Rwanda
2021-11-01,99727,1332,0,Rwanda
2021-11-02,99765,1332,0,Rwanda
2021-11-03,99820,1332,0,Rwanda
2021-11-04,99854,1332,0,Rwanda
2021-11-05,99898,1332,0,Rwanda
2021-11-06,99931,1332,0,Rwanda
2021-11-07,99947,1334,0,Rwanda
2021-11-08,99978,1334,0,Rwanda
2021-11-09,100000,1335,0,Rwanda
2021-11-10,100019,1335,0,Rwanda
2021-11-11,100047,1336,0,Rwanda
2021-11-12,100082,1336,0,Rwanda
2021-11-13,100125,1338,0,Rwanda
2021-11-14,100136,1338,0,Rwanda
2021-11-15,100148,1338,0,Rwanda
2021-11-16,100164,1338,0,Rwanda
2021-11-17,100183,1338,0,Rwanda
2021-11-18,100190,1339,0,Rwanda
2021-11-19,100196,1339,0,Rwanda
2021-11-20,100207,1340,0,Rwanda
2021-11-21,100217,1340,0,Rwanda
2021-11-22,100232,1341,0,Rwanda
2021-11-23,100255,1341,0,Rwanda
2021-11-24,100277,1341,0,Rwanda
2021-11-25,100303,1341,0,Rwanda
2021-11-26,100311,1341,0,Rwanda
2021-11-27,100325,1342,0,Rwanda
2021-11-28,100330,1342,0,Rwanda
2021-11-29,100344,1342,0,Rwanda
2021-11-30,100349,1342,0,Rwanda
2021-12-01,100362,1343,0,Rwanda
2021-12-02,100381,1343,0,Rwanda
2021-12-03,100391,1343,0,Rwanda
2021-12-04,100404,1343,0,Rwanda
2021-12-05,100414,1343,0,Rwanda
2021-12-06,100429,1343,0,Rwanda
2021-12-07,100449,1343,0,Rwanda
2021-12-08,100464,1344,0,Rwanda
2021-12-09,100517,1344,0,Rwanda
2021-12-10,100556,1344,0,Rwanda
2021-12-11,100584,1344,0,Rwanda
2021-12-12,100634,1344,0,Rwanda
2021-12-13,100634,1344,0,Rwanda
2021-12-14,100763,1344,0,Rwanda
2021-12-15,100888,1344,0,Rwanda
2021-12-16,101030,1344,0,Rwanda
2021-12-17,101183,1344,0,Rwanda
2021-12-18,101413,1344,0,Rwanda
2021-12-19,101582,1344,0,Rwanda
2021-12-20,101889,1345,0,Rwanda
2021-12-21,102232,1345,0,Rwanda
2021-12-22,102697,1345,0,Rwanda
2021-12-23,103170,1345,0,Rwanda
2021-12-24,103799,1345,0,Rwanda
2021-12-25,104512,1346,0,Rwanda
2021-12-26,105027,1347,0,Rwanda
2021-12-27,105989,1348,0,Rwanda
2021-12-28,106987,1348,0,Rwanda
2021-12-29,109070,1349,0,Rwanda
2021-12-30,110558,1349,0,Rwanda
2021-12-31,111786,1350,0,Rwanda
2022-01-01,112654,1351,0,Rwanda
2022-01-02,113582,1355,0,Rwanda
2022-01-03,114580,1357,0,Rwanda
2022-01-04,116057,1357,0,Rwanda
2022-01-05,117123,1362,0,Rwanda
2022-01-06,118342,1367,0,Rwanda
2022-01-07,119421,1367,0,Rwanda
2022-01-08,120374,1373,0,Rwanda
2022-01-09,120984,1375,0,Rwanda
2022-01-10,121742,1384,0,Rwanda
2022-01-11,122403,1387,0,Rwanda
2022-01-12,123166,1391,0,Rwanda
2022-01-13,123886,1395,0,Rwanda
2022-01-14,124419,1399,0,Rwanda
2022-01-15,124802,1403,0,Rwanda
2022-01-16,125166,1408,0,Rwanda
2022-01-17,125568,1411,0,Rwanda
2022-01-18,126133,1413,0,Rwanda
2022-01-19,126685,1417,0,Rwanda
2022-01-20,127227,1422,0,Rwanda
2022-01-21,127655,1428,0,Rwanda
2022-01-22,127902,1432,0,Rwanda
2022-01-23,128009,1432,0,Rwanda
2022-01-24,128205,1433,0,Rwanda
2022-01-25,128378,1433,0,Rwanda
2022-01-26,128509,1434,0,Rwanda
2022-01-27,128629,1436,0,Rwanda
2022-01-28,128708,1438,0,Rwanda
2022-01-29,128802,1438,0,Rwanda
2022-01-30,128841,1438,0,Rwanda
2022-01-31,128891,1440,0,Rwanda
2022-02-01,128933,1444,0,Rwanda
2022-02-02,128971,1444,0,Rwanda
2022-02-03,129039,1444,0,Rwanda
2022-02-04,129084,1445,0,Rwanda
2022-02-05,129125,1446,0,Rwanda
2022-02-06,129141,1446,0,Rwanda
2022-02-07,129157,1447,0,Rwanda
2022-02-08,129177,1447,0,Rwanda
2022-02-09,129210,1449,0,Rwanda
2022-02-10,129234,1449,0,Rwanda
2022-02-11,129278,1449,0,Rwanda
2022-02-12,129295,1450,0,Rwanda
2022-02-13,129298,1450,0,Rwanda
2022-02-14,129311,1452,0,Rwanda
2022-02-15,129326,1452,0,Rwanda
2022-02-16,129337,1452,0,Rwanda
2022-02-17,129345,1454,0,Rwanda
2022-02-18,129359,1454,0,Rwanda
2022-02-19,129369,1455,0,Rwanda
2022-02-20,129372,1456,0,Rwanda
2022-02-21,129378,1456,0,Rwanda
2022-02-22,129419,1457,0,Rwanda
2022-02-23,129436,1457,0,Rwanda
2022-02-24,129468,1457,0,Rwanda
2022-02-25,129483,1457,0,Rwanda
2022-02-26,129485,1457,0,Rwanda
2022-02-27,129489,1457,0,Rwanda
2022-02-28,129502,1457,0,Rwanda
2022-03-01,129516,1457,0,Rwanda
2022-03-02,129533,1457,0,Rwanda
2022-03-03,129543,1458,0,Rwanda
2022-03-04,129548,1458,0,Rwanda
2022-03-05,129551,1458,0,Rwanda
2022-03-06,129556,1458,0,Rwanda
2022-03-07,129560,1458,0,Rwanda
2022-03-08,129567,1459,0,Rwanda
2022-03-09,129569,1459,0,Rwanda
2022-03-10,129576,1459,0,Rwanda
2022-03-11,129589,1459,0,Rwanda
2022-03-12,129596,1459,0,Rwanda
2022-03-13,129601,1459,0,Rwanda
2022-03-14,129602,1459,0,Rwanda
2022-03-15,129610,1459,0,Rwanda
2022-03-16,129615,1459,0,Rwanda
2022-03-17,129623,1459,0,Rwanda
2022-03-18,129635,1459,0,Rwanda
2022-03-19,129637,1459,0,Rwanda
2022-03-20,129647,1459,0,Rwanda
2022-03-21,129658,1459,0,Rwanda
2022-03-22,129674,1459,0,Rwanda
2022-03-23,129693,1459,0,Rwanda
2022-03-24,129705,1459,0,Rwanda
2022-03-25,129706,1459,0,Rwanda
2022-03-26,129708,1459,0,Rwanda
2022-03-27,129709,1459,0,Rwanda
2022-03-28,129712,1459,0,Rwanda
2022-03-29,129714,1459,0,Rwanda
2022-03-30,129718,1459,0,Rwanda
2022-03-31,129722,1459,0,Rwanda
2022-04-01,129726,1459,0,Rwanda
2022-04-02,129726,1459,0,Rwanda
2022-04-03,129728,1459,0,Rwanda
2022-04-04,129733,1459,0,Rwanda
2022-04-05,129736,1459,0,Rwanda
2022-04-06,129739,1459,0,Rwanda
2022-04-07,129742,1459,0,Rwanda
2022-04-08,129743,1459,0,Rwanda
2022-04-09,129748,1459,0,Rwanda
2022-04-10,129750,1459,0,Rwanda
2022-04-11,129757,1459,0,Rwanda
2022-04-12,129757,1459,0,Rwanda
2022-04-13,129759,1459,0,Rwanda
2022-04-14,129760,1459,0,Rwanda
2022-04-15,129760,1459,0,Rwanda
2022-04-16,129760,1459,0,Rwanda
2022-04-17,129760,1459,0,Rwanda
2022-04-18,129760,1459,0,Rwanda
2022-04-19,129769,1459,0,Rwanda
2022-04-20,129769,1459,0,Rwanda
2022-04-21,129769,1459,0,Rwanda
2022-04-22,129772,1459,0,Rwanda
2022-04-23,129772,1459,0,Rwanda
2022-04-24,129772,1459,0,Rwanda
2022-04-25,129785,1459,0,Rwanda
2022-04-26,129788,1459,0,Rwanda
2022-04-27,129791,1459,0,Rwanda
2022-04-28,129797,1459,0,Rwanda
2022-04-29,129799,1459,0,Rwanda
2022-04-30,129806,1459,0,Rwanda
2022-05-01,129810,1459,0,Rwanda
2022-05-02,129834,1459,0,Rwanda
2022-05-03,129834,1459,0,Rwanda
2022-05-04,129839,1459,0,Rwanda
2022-05-05,129843,1459,0,Rwanda
2022-05-06,129849,1459,0,Rwanda
2022-05-07,129849,1459,0,Rwanda
2022-05-08,129849,1459,0,Rwanda
2022-05-09,129872,1459,0,Rwanda
2022-05-10,129875,1459,0,Rwanda
2022-05-11,129875,1459,0,Rwanda
2022-05-12,129898,1459,0,Rwanda
2022-05-13,129898,1459,0,Rwanda
2022-05-14,129907,1459,0,Rwanda
2022-05-15,129910,1459,0,Rwanda
2022-05-16,129931,1459,0,Rwanda
2022-05-17,129931,1459,0,Rwanda
2022-05-18,129942,1459,0,Rwanda
2022-05-19,129951,1459,0,Rwanda
2022-05-20,129970,1459,0,Rwanda
2022-05-21,129971,1459,0,Rwanda
2022-05-22,129978,1459,0,Rwanda
2022-05-23,129988,1459,0,Rwanda
2022-05-24,130003,1459,0,Rwanda
2022-05-25,130013,1459,0,Rwanda
2022-05-26,130023,1459,0,Rwanda
2022-05-27,130026,1459,0,Rwanda
2022-05-28,130026,1459,0,Rwanda
2022-05-29,130026,1459,0,Rwanda
2022-05-30,130052,1459,0,Rwanda
2022-05-31,130057,1459,0,Rwanda
2022-06-01,130061,1459,0,Rwanda
2022-06-02,130116,1459,0,Rwanda
2022-06-03,130141,1459,0,Rwanda
2022-06-04,130159,1459,0,Rwanda
2022-06-05,130180,1459,0,Rwanda
2022-06-06,130197,1459,0,Rwanda
2022-06-07,130215,1459,0,Rwanda
2022-06-08,130240,1459,0,Rwanda
2022-06-09,130278,1459,0,Rwanda
2022-06-10,130294,1459,0,Rwanda
2022-06-11,130319,1459,0,Rwanda
2022-06-12,130345,1459,0,Rwanda
2022-06-13,130375,1459,0,Rwanda
2022-06-14,130413,1459,0,Rwanda
2022-06-15,130443,1459,0,Rwanda
2022-06-16,130472,1459,0,Rwanda
2022-06-17,130510,1459,0,Rwanda
2022-06-18,130531,1459,0,Rwanda
2022-06-19,130568,1459,0,Rwanda
2022-06-20,130608,1459,0,Rwanda
2022-06-21,130646,1459,0,Rwanda
2022-06-22,130685,1459,0,Rwanda
2022-06-23,130723,1459,0,Rwanda
2022-06-24,130749,1459,0,Rwanda
2022-06-25,130787,1459,0,Rwanda
2022-06-26,130819,1459,0,Rwanda
2022-06-27,130859,1459,0,Rwanda
2022-06-28,130902,1459,0,Rwanda
2022-06-29,130952,1459,0,Rwanda
2022-06-30,131021,1460,0,Rwanda
2022-07-01,131084,1460,0,Rwanda
2022-07-02,131154,1460,0,Rwanda
2022-07-03,131233,1460,0,Rwanda
2022-07-04,131270,1460,0,Rwanda
2022-07-05,131347,1461,0,Rwanda
2022-07-06,131420,1461,0,Rwanda
2022-07-07,131490,1461,0,Rwanda
2022-07-08,131566,1461,0,Rwanda
2022-07-09,131630,1461,0,Rwanda
2022-07-10,131668,1461,0,Rwanda
2022-07-11,131691,1461,0,Rwanda
2022-07-12,131734,1462,0,Rwanda
2022-07-13,131766,1462,0,Rwanda
2022-07-14,131808,1462,0,Rwanda
2022-07-15,131832,1462,0,Rwanda
2022-07-16,131857,1464,0,Rwanda
2022-07-17,131880,1464,0,Rwanda
2022-07-18,131906,1464,0,Rwanda
2022-07-19,131944,1466,0,Rwanda
2022-07-20,131950,1466,0,Rwanda
2022-07-21,131970,1466,0,Rwanda
2022-07-22,132028,1466,0,Rwanda
2022-07-23,132044,1466,0,Rwanda
2022-07-24,132057,1466,0,Rwanda
2022-07-25,132121,1466,0,Rwanda
2022-07-26,132171,1466,0,Rwanda
2022-07-27,132198,1466,0,Rwanda
2022-07-28,132211,1466,0,Rwanda
2022-07-29,132236,1466,0,Rwanda
2022-07-30,132236,1466,0,Rwanda
2022-07-31,132239,1466,0,Rwanda
2022-08-01,132242,1466,0,Rwanda
2022-08-02,132267,1466,0,Rwanda
2022-08-03,132280,1466,0,Rwanda
2022-08-04,132285,1466,0,Rwanda
2022-08-05,132299,1466,0,Rwanda
2022-08-06,132299,1466,0,Rwanda
2022-08-07,132299,1466,0,Rwanda
2022-08-08,132326,1466,0,Rwanda
2022-08-09,132326,1466,0,Rwanda
2022-08-10,132331,1466,0,Rwanda
2022-08-11,132336,1466,0,Rwanda
2022-08-12,132343,1466,0,Rwanda
2022-08-13,132354,1466,0,Rwanda
2022-08-14,132357,1466,0,Rwanda
2022-08-15,132362,1466,0,Rwanda
2022-08-16,132367,1466,0,Rwanda
2022-08-17,132370,1466,0,Rwanda
2022-08-18,132376,1466,0,Rwanda
2022-08-19,132385,1466,0,Rwanda
2022-08-20,132386,1466,0,Rwanda
2022-08-21,132390,1466,0,Rwanda
2022-08-22,132391,1466,0,Rwanda
2022-08-23,132398,1466,0,Rwanda
2022-08-24,132401,1466,0,Rwanda
2022-08-25,132408,1466,0,Rwanda
2022-08-26,132412,1466,0,Rwanda
2022-08-27,132414,1466,0,Rwanda
2022-08-28,132415,1466,0,Rwanda
2022-08-29,132421,1466,0,Rwanda
2022-08-30,132427,1466,0,Rwanda
2022-08-31,132439,1466,0,Rwanda
2022-09-01,132443,1466,0,Rwanda
2022-09-02,132448,1466,0,Rwanda
2022-09-03,132449,1466,0,Rwanda
2022-09-04,132453,1466,0,Rwanda
2022-09-05,132455,1466,0,Rwanda
2022-09-06,132458,1466,0,Rwanda
2022-09-07,132466,1466,0,Rwanda
2022-09-08,132471,1466,0,Rwanda
2022-09-09,132472,1466,0,Rwanda
2022-09-10,132472,1466,0,Rwanda
2022-09-11,132472,1466,0,Rwanda
2022-09-12,132474,1466,0,Rwanda
2022-09-13,132475,1466,0,Rwanda
2022-09-14,132478,1466,0,Rwanda
2022-09-15,132480,1466,0,Rwanda
2022-09-16,132481,1466,0,Rwanda
2022-09-17,132483,1466,0,Rwanda
2022-09-18,132486,1466,0,Rwanda
2022-09-19,132486,1466,0,Rwanda
2022-09-20,132521,1466,0,Rwanda
2022-09-21,132521,1466,0,Rwanda
2022-09-22,132521,1466,0,Rwanda
2022-09-23,132521,1466,0,Rwanda
2022-09-24,132521,1466,0,Rwanda
2022-09-25,132521,1466,0,Rwanda
2022-09-26,132495,1466,0,Rwanda
2022-09-27,132496,1466,0,Rwanda
2022-09-28,132496,1466,0,Rwanda
2022-09-29,132498,1466,0,Rwanda
2022-09-30,132500,1466,0,Rwanda
2022-10-01,132501,1466,0,Rwanda
2022-10-02,132503,1466,0,Rwanda
2022-10-03,132504,1467,0,Rwanda
2022-10-04,132504,1467,0,Rwanda
2022-10-05,132507,1467,0,Rwanda
2022-10-06,132508,1467,0,Rwanda
2022-10-07,132508,1467,0,Rwanda
2022-10-08,132511,1467,0,Rwanda
2022-10-09,132512,1467,0,Rwanda
2022-10-10,132518,1467,0,Rwanda
2022-10-11,132523,1467,0,Rwanda
2022-10-12,132523,1467,0,Rwanda
2022-10-13,132525,1467,0,Rwanda
2022-10-14,132526,1467,0,Rwanda
2022-10-15,132526,1467,0,Rwanda
2022-10-16,132528,1467,0,Rwanda
2022-10-17,132530,1467,0,Rwanda
2022-10-18,132530,1467,0,Rwanda
2022-10-19,132533,1467,0,Rwanda
2022-10-20,132533,1467,0,Rwanda
2022-10-21,132533,1467,0,Rwanda
2022-10-22,132533,1467,0,Rwanda
2022-10-23,132533,1467,0,Rwanda
2022-10-24,132556,1467,0,Rwanda
2022-10-25,132556,1467,0,Rwanda
2022-10-26,132556,1467,0,Rwanda
2022-10-27,132556,1467,0,Rwanda
2022-10-28,132556,1467,0,Rwanda
